pandal_id,expected_immersion_date,preferred_time,number_of_participants,starting_location
1818,2026-09-24,12:00:00,355,Madhapur
1819,2026-09-22,12:30:00,531,Madhapur
1820,2026-09-19,19:30:00,680,Patancheru
1821,2026-09-24,20:30:00,9377,Dilsukhnagar
1822,2026-09-22,14:30:00,759,Uppal
1823,2026-09-24,20:00:00,708,Chandanagar
1824,2026-09-19,18:00:00,1697,Dilsukhnagar
1825,2026-09-25,19:00:00,920,Dilsukhnagar
1826,2026-09-23,18:30:00,140,Malakpet
1827,2026-09-19,16:30:00,270,Mehdipatnam
1828,2026-09-20,19:30:00,734,Kondapur
1829,2026-09-26,19:00:00,704,Miyapur
1830,2026-09-18,22:00:00,713,Secunderabad
1831,2026-09-22,15:30:00,103,Mehdipatnam
1832,2026-09-20,15:30:00,7923,Suchitra
1833,2026-09-26,20:30:00,434,Mehdipatnam
1834,2026-09-24,21:30:00,194,Tarnaka
1835,2026-09-21,21:00:00,1503,Nagole
1836,2026-09-19,19:30:00,431,Hayathnagar
1837,2026-09-18,18:30:00,2388,Tolichowki
1838,2026-09-19,14:30:00,2218,Begumpet
1839,2026-09-24,19:00:00,151,Uppal
1840,2026-09-19,19:30:00,2291,SR Nagar
1841,2026-09-26,19:30:00,55,Madhapur
1842,2026-09-18,16:30:00,2813,Kondapur
1843,2026-09-21,17:30:00,2391,Dilsukhnagar
1844,2026-09-23,20:30:00,69,Secunderabad
1845,2026-09-22,10:00:00,4383,Ameerpet
1846,2026-09-24,18:30:00,123,Banjara Hills
1847,2026-09-25,21:00:00,508,Malkajgiri
1848,2026-09-27,20:30:00,2206,LB Nagar
1849,2026-09-20,18:30:00,1044,Malakpet
1850,2026-09-20,17:30:00,736,Kukatpally
1851,2026-09-18,20:30:00,2053,Secunderabad
1852,2026-09-24,20:30:00,2006,Chandanagar
1853,2026-09-24,18:30:00,730,Secunderabad
1854,2026-09-25,16:00:00,1593,Ameerpet
1855,2026-09-25,19:30:00,112,Suchitra
1856,2026-09-21,21:00:00,3010,Uppal
1857,2026-09-21,19:30:00,108,Secunderabad
1858,2026-09-21,21:30:00,2133,Uppal
1859,2026-09-19,20:00:00,815,Ameerpet
1860,2026-09-27,18:30:00,2623,LB Nagar
1861,2026-09-20,21:00:00,4078,Uppal
1862,2026-09-24,21:00:00,820,Ameerpet
1863,2026-09-27,17:00:00,8215,Hayathnagar
1864,2026-09-21,16:30:00,189,LB Nagar
1865,2026-09-23,19:30:00,469,Gachibowli
1866,2026-09-27,21:00:00,3396,Tarnaka
1867,2026-09-19,19:30:00,294,Habsiguda
1868,2026-09-26,18:00:00,286,Kompally
1869,2026-09-19,18:30:00,9808,Ameerpet
1870,2026-09-21,20:30:00,89,Dilsukhnagar
1871,2026-09-24,19:30:00,427,Kukatpally
1872,2026-09-19,12:00:00,2262,Malkajgiri
1873,2026-09-24,20:00:00,663,Uppal
1874,2026-09-25,13:30:00,2332,Malkajgiri
1875,2026-09-23,19:00:00,1654,Miyapur
1876,2026-09-23,17:30:00,2400,Nallakunta
1877,2026-09-25,20:00:00,156,Begumpet
1878,2026-09-25,09:00:00,731,Gachibowli
1879,2026-09-23,13:00:00,591,Uppal
1880,2026-09-19,09:00:00,60,LB Nagar
1881,2026-09-24,20:00:00,2617,SR Nagar
1882,2026-09-21,16:30:00,1955,Madhapur
1883,2026-09-20,19:00:00,367,Kondapur
1884,2026-09-26,19:30:00,860,Secunderabad
1885,2026-09-24,20:00:00,5779,Charminar
1886,2026-09-25,10:00:00,768,Madhapur
1887,2026-09-26,11:00:00,55,Begumpet
1888,2026-09-21,19:00:00,3299,Habsiguda
1889,2026-09-22,17:00:00,395,Kondapur
1890,2026-09-26,17:30:00,1747,Tarnaka
1891,2026-09-21,17:00:00,795,Charminar
1892,2026-09-23,18:00:00,57,Patancheru
1893,2026-09-21,13:30:00,2849,Chandanagar
1894,2026-09-18,17:30:00,765,Madhapur
1895,2026-09-23,18:30:00,151,Miyapur
1896,2026-09-19,19:30:00,810,Charminar
1897,2026-09-20,19:30:00,2419,Mehdipatnam
1898,2026-09-21,19:30:00,9320,Kukatpally
1899,2026-09-22,19:00:00,3091,Secunderabad
1900,2026-09-21,20:00:00,1407,Tolichowki
1901,2026-09-25,16:00:00,576,Tarnaka
1902,2026-09-25,18:30:00,177,Malkajgiri
1903,2026-09-24,20:00:00,668,Kukatpally
1904,2026-09-25,08:00:00,1251,Alwal
1905,2026-09-27,18:00:00,4186,Tolichowki
1906,2026-09-26,20:30:00,780,Secunderabad
1907,2026-09-27,14:30:00,1742,Kondapur
1908,2026-09-20,19:30:00,2202,Kondapur
1909,2026-09-23,18:30:00,677,Begumpet
1910,2026-09-20,20:00:00,337,Begumpet
1911,2026-09-18,20:00:00,117,Ameerpet
1912,2026-09-20,19:00:00,896,Mehdipatnam
1913,2026-09-27,08:30:00,2183,Tarnaka
1914,2026-09-20,17:00:00,2975,Malkajgiri
1915,2026-09-20,18:30:00,51,SR Nagar
1916,2026-09-21,19:30:00,552,Gachibowli
1917,2026-09-21,19:30:00,1016,Begumpet
1918,2026-09-23,18:00:00,68,Begumpet
1919,2026-09-20,17:00:00,172,LB Nagar
1920,2026-09-21,18:00:00,1847,Uppal
1921,2026-09-23,21:30:00,2106,Kukatpally
1922,2026-09-19,19:30:00,1672,Hayathnagar
1923,2026-09-26,19:30:00,724,Secunderabad
1924,2026-09-25,20:30:00,59,Kukatpally
1925,2026-09-27,17:30:00,635,Tarnaka
1926,2026-09-25,16:00:00,85,Uppal
1927,2026-09-18,18:30:00,569,Ameerpet
1928,2026-09-18,16:30:00,70,Charminar
1929,2026-09-23,17:30:00,161,Hayathnagar
1930,2026-09-21,18:30:00,2227,Miyapur
1931,2026-09-19,20:00:00,2458,Secunderabad
1932,2026-09-27,22:00:00,608,Madhapur
1933,2026-09-22,13:00:00,671,Kondapur
1934,2026-09-27,19:30:00,476,LB Nagar
1935,2026-09-24,21:00:00,198,Malkajgiri
1936,2026-09-21,19:30:00,725,Dilsukhnagar
1937,2026-09-23,13:00:00,2459,Miyapur
1938,2026-09-18,11:00:00,2159,Uppal
1939,2026-09-26,08:30:00,2775,Secunderabad
1940,2026-09-25,19:00:00,3329,Tolichowki
1941,2026-09-19,21:00:00,2262,Miyapur
1942,2026-09-23,10:30:00,66,Kukatpally
1943,2026-09-21,19:00:00,2141,Kukatpally
1944,2026-09-27,18:00:00,843,Secunderabad
1945,2026-09-26,18:00:00,70,Kondapur
1946,2026-09-23,16:30:00,266,Chandanagar
1947,2026-09-24,14:00:00,226,Hayathnagar
1948,2026-09-20,15:00:00,1121,LB Nagar
1949,2026-09-22,19:30:00,87,Mehdipatnam
1950,2026-09-26,21:00:00,134,Charminar
1951,2026-09-24,16:30:00,1071,LB Nagar
1952,2026-09-18,20:00:00,781,SR Nagar
1953,2026-09-21,14:00:00,96,Kompally
1954,2026-09-27,20:30:00,1700,Tolichowki
1955,2026-09-22,20:00:00,217,Charminar
1956,2026-09-18,20:00:00,5442,Charminar
1957,2026-09-21,16:00:00,943,Banjara Hills
1958,2026-09-24,18:00:00,139,Malkajgiri
1959,2026-09-24,20:30:00,57,Kukatpally
1960,2026-09-27,11:00:00,735,Mehdipatnam
1961,2026-09-27,19:30:00,155,Miyapur
1962,2026-09-18,15:00:00,8464,Patancheru
1963,2026-09-23,19:00:00,149,Nallakunta
1964,2026-09-24,19:30:00,4833,Kukatpally
1965,2026-09-19,19:30:00,3577,Kukatpally
1966,2026-09-23,16:00:00,140,Gachibowli
1967,2026-09-18,08:30:00,53,SR Nagar
1968,2026-09-23,20:00:00,130,Kondapur
1969,2026-09-27,18:00:00,149,Miyapur
1970,2026-09-20,11:00:00,760,Uppal
1971,2026-09-23,19:30:00,65,Secunderabad
1972,2026-09-23,19:00:00,4329,Secunderabad
1973,2026-09-21,18:30:00,108,Ameerpet
1974,2026-09-22,19:00:00,1243,SR Nagar
1975,2026-09-27,09:00:00,541,Uppal
1976,2026-09-19,21:00:00,246,Charminar
1977,2026-09-20,14:30:00,1102,Secunderabad
1978,2026-09-26,18:30:00,1176,Ameerpet
1979,2026-09-22,12:00:00,1052,Chandanagar
1980,2026-09-26,09:00:00,80,Dilsukhnagar
1981,2026-09-19,15:00:00,1657,Kukatpally
1982,2026-09-26,19:00:00,1308,Habsiguda
1983,2026-09-26,10:00:00,2326,Kompally
1984,2026-09-21,20:00:00,2888,Miyapur
1985,2026-09-18,17:30:00,465,Miyapur
1986,2026-09-22,14:30:00,2022,Kukatpally
1987,2026-09-21,17:00:00,438,Chandanagar
1988,2026-09-24,20:30:00,88,LB Nagar
1989,2026-09-21,17:30:00,8382,Uppal
1990,2026-09-26,20:30:00,493,Mehdipatnam
1991,2026-09-21,12:00:00,276,Uppal
1992,2026-09-18,19:00:00,2321,Secunderabad
1993,2026-09-23,16:00:00,627,Begumpet
1994,2026-09-23,20:00:00,126,Rajendranagar
1995,2026-09-25,18:00:00,5530,ECIL
1996,2026-09-22,19:30:00,488,Rajendranagar
1997,2026-09-22,19:30:00,778,Chandanagar
1998,2026-09-22,10:30:00,1987,Kukatpally
1999,2026-09-20,18:00:00,730,Secunderabad
2000,2026-09-25,20:00:00,1889,Secunderabad
2001,2026-09-19,19:30:00,633,Dilsukhnagar
2002,2026-09-24,21:30:00,198,Ameerpet
2003,2026-09-22,18:00:00,3879,Begumpet
2004,2026-09-25,20:00:00,264,Madhapur
2005,2026-09-21,18:00:00,408,Kukatpally
2006,2026-09-22,20:00:00,4682,Dilsukhnagar
2007,2026-09-21,19:00:00,7609,Secunderabad
2008,2026-09-22,20:00:00,3191,Chandanagar
2009,2026-09-21,16:30:00,4508,Mehdipatnam
2010,2026-09-23,16:30:00,4654,LB Nagar
2011,2026-09-20,20:30:00,2646,Nallakunta
2012,2026-09-19,09:30:00,162,Habsiguda
2013,2026-09-24,21:00:00,556,Kondapur
2014,2026-09-25,16:00:00,2520,Charminar
2015,2026-09-23,19:00:00,68,Dilsukhnagar
2016,2026-09-19,19:30:00,863,Ameerpet
2017,2026-09-25,19:30:00,139,Charminar
2018,2026-09-23,12:00:00,1079,Tarnaka
2019,2026-09-25,21:00:00,198,Uppal
2020,2026-09-24,19:30:00,1590,Malkajgiri
2021,2026-09-27,18:30:00,2079,Madhapur
2022,2026-09-18,12:30:00,115,Patancheru
2023,2026-09-20,18:00:00,1296,Dilsukhnagar
2024,2026-09-20,19:00:00,666,Mehdipatnam
2025,2026-09-21,19:00:00,1820,Chandanagar
2026,2026-09-18,20:30:00,197,Chandanagar
2027,2026-09-19,19:30:00,1075,Miyapur
2028,2026-09-25,19:00:00,974,Kukatpally
2029,2026-09-18,17:00:00,2220,Malkajgiri
2030,2026-09-20,13:00:00,100,Miyapur
2031,2026-09-19,09:00:00,1875,Gachibowli
2032,2026-09-25,19:00:00,125,Malakpet
2033,2026-09-19,17:30:00,377,Chandanagar
2034,2026-09-27,16:00:00,2194,Madhapur
2035,2026-09-23,16:00:00,2445,Nallakunta
2036,2026-09-27,21:00:00,193,Uppal
2037,2026-09-27,19:00:00,183,Secunderabad
2038,2026-09-22,16:00:00,180,Chandanagar
2039,2026-09-26,10:30:00,1016,SR Nagar
2040,2026-09-27,21:30:00,176,Kompally
2041,2026-09-20,18:00:00,4298,Kukatpally
2042,2026-09-19,19:30:00,471,Dilsukhnagar
2043,2026-09-18,18:30:00,318,Begumpet
2044,2026-09-20,19:30:00,3981,Hayathnagar
2045,2026-09-22,08:30:00,1089,Tolichowki
2046,2026-09-18,18:30:00,495,Uppal
2047,2026-09-26,12:00:00,4456,Dilsukhnagar
2048,2026-09-18,20:30:00,1715,Malkajgiri
2049,2026-09-27,20:30:00,539,Begumpet
2050,2026-09-24,08:00:00,365,Madhapur
2051,2026-09-26,17:00:00,520,Alwal
2052,2026-09-27,16:30:00,2695,Nallakunta
2053,2026-09-26,17:30:00,697,Chandanagar
2054,2026-09-18,18:30:00,4062,Gachibowli
2055,2026-09-24,16:30:00,289,Miyapur
2056,2026-09-20,20:30:00,445,LB Nagar
2057,2026-09-27,19:00:00,1995,Uppal
2058,2026-09-21,17:30:00,2083,Malkajgiri
2059,2026-09-26,20:30:00,599,Uppal
2060,2026-09-22,16:00:00,973,Dilsukhnagar
2061,2026-09-23,17:00:00,130,Miyapur
2062,2026-09-25,15:30:00,4816,Secunderabad
2063,2026-09-22,16:00:00,3945,Rajendranagar
2064,2026-09-23,17:30:00,150,Alwal
2065,2026-09-24,12:30:00,302,LB Nagar
2066,2026-09-27,13:00:00,1095,Kukatpally
2067,2026-09-21,20:00:00,1505,Tolichowki
2068,2026-09-18,18:00:00,137,Dilsukhnagar
2069,2026-09-25,19:00:00,4172,Gachibowli
2070,2026-09-23,14:30:00,262,Dilsukhnagar
2071,2026-09-24,17:30:00,77,Gachibowli
2072,2026-09-23,17:00:00,75,Mehdipatnam
2073,2026-09-24,20:00:00,100,Habsiguda
2074,2026-09-19,19:00:00,106,Malkajgiri
2075,2026-09-26,20:00:00,1477,Kukatpally
2076,2026-09-26,12:30:00,157,Tolichowki
2077,2026-09-24,17:30:00,3804,Uppal
2078,2026-09-23,16:30:00,65,Kukatpally
2079,2026-09-26,20:30:00,2443,Chandanagar
2080,2026-09-18,18:30:00,670,Patancheru
2081,2026-09-18,16:30:00,2356,Secunderabad
2082,2026-09-27,19:30:00,1068,Malakpet
2083,2026-09-19,20:30:00,77,Miyapur
2084,2026-09-25,16:30:00,1593,Kondapur
2085,2026-09-27,17:00:00,644,Dilsukhnagar
2086,2026-09-19,20:30:00,183,Tarnaka
2087,2026-09-20,14:00:00,163,Suchitra
2088,2026-09-19,18:30:00,1185,Secunderabad
2089,2026-09-25,21:00:00,1961,Hayathnagar
2090,2026-09-19,18:30:00,1651,Habsiguda
2091,2026-09-23,11:30:00,96,Malakpet
2092,2026-09-22,18:30:00,91,Kukatpally
2093,2026-09-19,20:00:00,684,Kondapur
2094,2026-09-21,20:00:00,213,Dilsukhnagar
2095,2026-09-27,17:00:00,5654,Mehdipatnam
2096,2026-09-21,17:30:00,2279,Tolichowki
2097,2026-09-24,10:00:00,767,Kondapur
2098,2026-09-21,19:00:00,185,Dilsukhnagar
2099,2026-09-18,15:00:00,1711,Hayathnagar
2100,2026-09-24,15:00:00,113,Nagole
2101,2026-09-23,19:00:00,2380,SR Nagar
2102,2026-09-22,17:30:00,907,Miyapur
2103,2026-09-18,18:30:00,6897,Kukatpally
2104,2026-09-22,18:30:00,129,Dilsukhnagar
2105,2026-09-18,18:00:00,363,Alwal
2106,2026-09-25,19:30:00,2212,Kondapur
2107,2026-09-25,22:00:00,9362,Dilsukhnagar
2108,2026-09-24,17:30:00,1794,Chandanagar
2109,2026-09-21,19:30:00,213,ECIL
2110,2026-09-25,19:30:00,56,LB Nagar
2111,2026-09-26,22:00:00,223,Kukatpally
2112,2026-09-21,20:00:00,2073,Madhapur
2113,2026-09-27,17:00:00,2675,Kukatpally
2114,2026-09-23,08:30:00,66,Kompally
2115,2026-09-18,19:00:00,2151,Miyapur
2116,2026-09-19,17:00:00,72,Jubilee Hills
2117,2026-09-19,18:30:00,421,Madhapur
2118,2026-09-23,19:00:00,2703,Charminar
2119,2026-09-21,20:00:00,663,Nagole
2120,2026-09-22,21:30:00,2007,ECIL
2121,2026-09-23,16:30:00,383,Kompally
2122,2026-09-19,21:00:00,2725,SR Nagar
2123,2026-09-22,16:00:00,3668,Habsiguda
2124,2026-09-23,16:30:00,789,Kondapur
2125,2026-09-24,18:30:00,476,ECIL
2126,2026-09-25,12:30:00,271,ECIL
2127,2026-09-21,18:00:00,148,Gachibowli
2128,2026-09-25,08:00:00,578,Gachibowli
2129,2026-09-21,14:30:00,2831,Kukatpally
2130,2026-09-26,19:00:00,143,Chandanagar
2131,2026-09-21,20:30:00,303,Uppal
2132,2026-09-19,12:00:00,66,Chandanagar
2133,2026-09-21,15:30:00,85,LB Nagar
2134,2026-09-21,19:00:00,864,Kukatpally
2135,2026-09-19,17:00:00,2396,Kukatpally
2136,2026-09-23,17:30:00,153,Malakpet
2137,2026-09-23,17:00:00,338,Miyapur
2138,2026-09-20,14:00:00,9204,Begumpet
2139,2026-09-25,19:30:00,87,LB Nagar
2140,2026-09-26,17:30:00,155,Madhapur
2141,2026-09-21,20:00:00,961,Charminar
2142,2026-09-22,12:00:00,2510,Charminar
2143,2026-09-20,20:30:00,1227,Ameerpet
2144,2026-09-18,10:30:00,627,Tolichowki
2145,2026-09-19,20:30:00,2982,Dilsukhnagar
2146,2026-09-25,21:30:00,697,Secunderabad
2147,2026-09-23,18:30:00,2344,Miyapur
2148,2026-09-23,17:00:00,3246,Kukatpally
2149,2026-09-20,19:30:00,188,Dilsukhnagar
2150,2026-09-21,18:30:00,2195,Habsiguda
2151,2026-09-21,19:00:00,182,Chandanagar
2152,2026-09-20,19:00:00,2228,Madhapur
2153,2026-09-25,18:00:00,536,LB Nagar
2154,2026-09-21,18:30:00,4621,Mehdipatnam
2155,2026-09-19,17:30:00,2156,Secunderabad
2156,2026-09-23,20:00:00,3224,Patancheru
2157,2026-09-18,21:00:00,1591,LB Nagar
2158,2026-09-19,11:30:00,496,Dilsukhnagar
2159,2026-09-25,16:00:00,189,Nagole
2160,2026-09-18,22:00:00,751,Miyapur
2161,2026-09-23,17:30:00,222,Gachibowli
2162,2026-09-19,21:30:00,151,Chandanagar
2163,2026-09-18,15:00:00,662,Uppal
2164,2026-09-22,09:30:00,4133,Gachibowli
2165,2026-09-23,18:30:00,219,Charminar
2166,2026-09-21,18:30:00,2096,Nallakunta
2167,2026-09-25,17:00:00,137,Secunderabad
2168,2026-09-22,17:30:00,392,Dilsukhnagar
2169,2026-09-27,17:30:00,361,Charminar
2170,2026-09-22,21:00:00,1725,Begumpet
2171,2026-09-22,20:00:00,9705,ECIL
2172,2026-09-19,17:30:00,291,Chandanagar
2173,2026-09-26,17:30:00,758,Rajendranagar
2174,2026-09-21,14:30:00,1569,SR Nagar
2175,2026-09-23,17:00:00,2356,Nallakunta
2176,2026-09-21,21:00:00,1804,Kukatpally
2177,2026-09-24,19:30:00,2049,Madhapur
2178,2026-09-27,20:00:00,4071,Mehdipatnam
2179,2026-09-20,15:30:00,2064,Miyapur
2180,2026-09-24,19:30:00,665,Rajendranagar
2181,2026-09-19,22:00:00,3016,Uppal
2182,2026-09-24,14:30:00,353,Miyapur
2183,2026-09-21,17:30:00,1730,Uppal
2184,2026-09-19,19:00:00,1299,Ameerpet
2185,2026-09-19,20:00:00,172,Mehdipatnam
2186,2026-09-23,19:00:00,2199,Secunderabad
2187,2026-09-20,21:30:00,429,Miyapur
2188,2026-09-21,18:30:00,672,SR Nagar
2189,2026-09-25,14:00:00,136,Malakpet
2190,2026-09-19,22:00:00,3317,Miyapur
2191,2026-09-23,19:00:00,1732,Dilsukhnagar
2192,2026-09-23,15:00:00,3262,Madhapur
2193,2026-09-21,19:30:00,1773,Hayathnagar
2194,2026-09-27,19:30:00,509,Patancheru
2195,2026-09-27,19:00:00,699,Chandanagar
2196,2026-09-27,19:00:00,118,Mehdipatnam
2197,2026-09-20,18:30:00,753,Kukatpally
2198,2026-09-27,17:30:00,2479,Gachibowli
2199,2026-09-18,18:30:00,349,Secunderabad
2200,2026-09-23,10:00:00,4092,Miyapur
2201,2026-09-24,19:30:00,1805,Gachibowli
2202,2026-09-22,13:00:00,2361,Madhapur
2203,2026-09-18,16:30:00,118,Uppal
2204,2026-09-18,17:30:00,4655,SR Nagar
2205,2026-09-20,18:30:00,79,Ameerpet
2206,2026-09-27,21:30:00,3548,Tolichowki
2207,2026-09-21,20:30:00,1596,Kukatpally
2208,2026-09-25,19:00:00,1240,Ameerpet
2209,2026-09-20,14:30:00,162,Ameerpet
2210,2026-09-18,19:00:00,222,Tolichowki
2211,2026-09-21,19:00:00,196,Madhapur
2212,2026-09-22,20:30:00,3874,Patancheru
2213,2026-09-25,16:30:00,747,Charminar
2214,2026-09-24,17:30:00,4752,Shamshabad
2215,2026-09-22,20:30:00,743,Madhapur
2216,2026-09-20,20:00:00,511,SR Nagar
2217,2026-09-23,18:30:00,283,ECIL
2218,2026-09-25,20:30:00,101,Uppal
2219,2026-09-19,18:30:00,1179,Gachibowli
2220,2026-09-26,20:00:00,2497,Alwal
2221,2026-09-25,19:30:00,6327,Dilsukhnagar
2222,2026-09-25,19:00:00,532,Malakpet
2223,2026-09-21,10:00:00,103,Miyapur
2224,2026-09-23,19:30:00,140,Mehdipatnam
2225,2026-09-21,20:00:00,1851,Hayathnagar
2226,2026-09-21,11:00:00,1966,Alwal
2227,2026-09-22,19:00:00,711,Secunderabad
2228,2026-09-21,14:30:00,1476,Charminar
2229,2026-09-27,20:30:00,3171,Mehdipatnam
2230,2026-09-21,19:30:00,290,Charminar
2231,2026-09-26,20:30:00,4899,Patancheru
2232,2026-09-22,17:00:00,1636,Miyapur
2233,2026-09-26,18:00:00,556,Malkajgiri
2234,2026-09-20,18:00:00,580,Ameerpet
2235,2026-09-20,18:00:00,51,Patancheru
2236,2026-09-18,20:30:00,3716,Charminar
2237,2026-09-26,19:30:00,795,Secunderabad
2238,2026-09-27,11:00:00,93,Dilsukhnagar
2239,2026-09-21,20:30:00,1670,Uppal
2240,2026-09-25,17:30:00,57,Secunderabad
2241,2026-09-19,20:00:00,546,Kukatpally
2242,2026-09-21,17:30:00,104,Uppal
2243,2026-09-19,16:30:00,4292,Mehdipatnam
2244,2026-09-21,11:30:00,1165,Dilsukhnagar
2245,2026-09-25,15:30:00,688,Gachibowli
2246,2026-09-24,20:00:00,405,Hayathnagar
2247,2026-09-23,18:00:00,392,Shamshabad
2248,2026-09-23,19:30:00,2722,Secunderabad
2249,2026-09-26,10:00:00,2212,Chandanagar
2250,2026-09-22,20:00:00,763,Ameerpet
2251,2026-09-21,17:00:00,3697,Dilsukhnagar
2252,2026-09-25,17:00:00,2267,Mehdipatnam
2253,2026-09-18,18:30:00,401,Alwal
2254,2026-09-24,14:30:00,636,Patancheru
2255,2026-09-25,22:00:00,1012,Miyapur
2256,2026-09-18,18:00:00,130,Malkajgiri
2257,2026-09-20,21:30:00,167,Ameerpet
2258,2026-09-18,17:00:00,942,Tolichowki
2259,2026-09-22,19:30:00,263,Tarnaka
2260,2026-09-22,19:30:00,3005,Kondapur
2261,2026-09-23,19:30:00,528,Dilsukhnagar
2262,2026-09-25,18:30:00,1945,LB Nagar
2263,2026-09-24,20:30:00,269,Malkajgiri
2264,2026-09-22,18:30:00,2366,Madhapur
2265,2026-09-24,18:00:00,3468,Miyapur
2266,2026-09-24,20:30:00,4562,Miyapur
2267,2026-09-20,10:30:00,715,SR Nagar
2268,2026-09-18,19:00:00,4717,Kukatpally
2269,2026-09-24,19:00:00,326,Madhapur
2270,2026-09-25,18:00:00,3574,Secunderabad
2271,2026-09-19,20:30:00,559,Patancheru
2272,2026-09-22,20:30:00,197,Kondapur
2273,2026-09-25,17:30:00,2110,Secunderabad
2274,2026-09-18,11:00:00,54,Madhapur
2275,2026-09-24,17:00:00,8158,Charminar
2276,2026-09-21,18:30:00,698,Secunderabad
2277,2026-09-22,18:00:00,67,Uppal
2278,2026-09-26,17:30:00,3676,SR Nagar
2279,2026-09-25,21:00:00,1292,Dilsukhnagar
2280,2026-09-26,20:00:00,8614,LB Nagar
2281,2026-09-24,20:00:00,2385,Charminar
2282,2026-09-19,18:30:00,1547,Uppal
2283,2026-09-19,09:00:00,3136,Uppal
2284,2026-09-20,16:30:00,4807,Tarnaka
2285,2026-09-20,19:00:00,556,Ameerpet
2286,2026-09-26,19:00:00,74,Uppal
2287,2026-09-27,17:00:00,998,ECIL
2288,2026-09-23,08:00:00,1830,Secunderabad
2289,2026-09-24,16:30:00,155,Kukatpally
2290,2026-09-19,20:00:00,394,Tarnaka
2291,2026-09-23,17:30:00,4700,Uppal
2292,2026-09-25,19:00:00,508,Ameerpet
2293,2026-09-22,18:00:00,210,Begumpet
2294,2026-09-24,22:00:00,2211,Kukatpally
2295,2026-09-21,20:30:00,3464,Gachibowli
2296,2026-09-18,20:30:00,1329,Malkajgiri
2297,2026-09-23,08:00:00,5025,Malkajgiri
2298,2026-09-19,18:30:00,1129,Uppal
2299,2026-09-18,17:30:00,145,Secunderabad
2300,2026-09-27,10:00:00,8039,Kukatpally
2301,2026-09-23,20:30:00,172,Charminar
2302,2026-09-20,20:00:00,118,Uppal
2303,2026-09-22,20:00:00,154,Tarnaka
2304,2026-09-20,20:00:00,3630,Kompally
2305,2026-09-27,19:00:00,1438,Patancheru
2306,2026-09-25,19:00:00,261,Dilsukhnagar
2307,2026-09-27,11:30:00,170,Malakpet
2308,2026-09-27,21:30:00,3335,Dilsukhnagar
2309,2026-09-25,09:00:00,571,Malkajgiri
2310,2026-09-24,15:30:00,896,Kukatpally
2311,2026-09-18,12:00:00,211,Kompally
2312,2026-09-21,19:00:00,2291,Tarnaka
2313,2026-09-24,18:30:00,6700,Kukatpally
2314,2026-09-27,19:30:00,128,LB Nagar
2315,2026-09-25,09:30:00,409,Uppal
2316,2026-09-22,18:00:00,204,Secunderabad
2317,2026-09-27,18:00:00,174,LB Nagar
2318,2026-09-21,20:30:00,948,Habsiguda
2319,2026-09-26,15:30:00,2251,Miyapur
2320,2026-09-20,19:00:00,619,LB Nagar
2321,2026-09-26,18:30:00,2242,Gachibowli
2322,2026-09-23,17:00:00,235,Miyapur
2323,2026-09-19,19:30:00,184,Kondapur
2324,2026-09-24,14:00:00,4154,Tarnaka
2325,2026-09-26,16:00:00,117,Shamshabad
2326,2026-09-22,20:00:00,2341,Dilsukhnagar
2327,2026-09-23,17:00:00,3193,Miyapur
2328,2026-09-18,22:00:00,2764,Begumpet
2329,2026-09-23,20:00:00,1199,Chandanagar
2330,2026-09-27,19:00:00,4154,Tolichowki
2331,2026-09-21,20:00:00,122,Begumpet
2332,2026-09-24,17:00:00,1367,Malkajgiri
2333,2026-09-19,11:30:00,2204,Mehdipatnam
2334,2026-09-22,19:30:00,350,Miyapur
2335,2026-09-21,19:00:00,1104,Secunderabad
2336,2026-09-26,19:00:00,6744,Kondapur
2337,2026-09-19,19:00:00,188,Uppal
2338,2026-09-19,12:30:00,309,Tolichowki
2339,2026-09-25,12:00:00,250,Kompally
2340,2026-09-27,19:00:00,125,Kondapur
2341,2026-09-25,20:30:00,480,Charminar
2342,2026-09-22,19:00:00,139,Kukatpally
2343,2026-09-21,19:00:00,885,Malakpet
2344,2026-09-18,21:00:00,3157,Charminar
2345,2026-09-20,18:30:00,54,SR Nagar
2346,2026-09-21,18:00:00,485,Kondapur
2347,2026-09-22,21:30:00,2239,Tolichowki
2348,2026-09-21,17:30:00,2161,Dilsukhnagar
2349,2026-09-27,20:00:00,375,Begumpet
2350,2026-09-20,18:00:00,505,Malakpet
2351,2026-09-20,18:00:00,2265,Secunderabad
2352,2026-09-22,19:30:00,1682,Charminar
2353,2026-09-22,21:30:00,3250,Ameerpet
2354,2026-09-24,15:30:00,55,Kondapur
2355,2026-09-22,17:30:00,87,Dilsukhnagar
2356,2026-09-24,19:30:00,98,Kondapur
2357,2026-09-23,19:00:00,176,Rajendranagar
2358,2026-09-27,19:30:00,780,Shamshabad
2359,2026-09-19,17:30:00,4907,Kukatpally
2360,2026-09-24,15:00:00,79,ECIL
2361,2026-09-27,13:00:00,2558,Gachibowli
2362,2026-09-26,21:00:00,1318,Secunderabad
2363,2026-09-27,20:30:00,493,Tolichowki
2364,2026-09-19,19:30:00,849,SR Nagar
2365,2026-09-22,11:00:00,2055,Chandanagar
2366,2026-09-25,14:00:00,1960,Dilsukhnagar
2367,2026-09-27,20:30:00,831,Secunderabad
2368,2026-09-25,15:30:00,138,Kukatpally
2369,2026-09-19,18:00:00,615,Shamshabad
2370,2026-09-21,12:00:00,154,Mehdipatnam
