pandal_id,idol_height,idol_width,estimated_weight,idol_type
3656,16.4,7.2,1289,POP
3657,15.2,7.1,940,Eco-Friendly
3658,10.2,4.8,498,Clay
3659,29.7,13.4,3591,Eco-Friendly
3660,22.0,9.7,2323,POP
3661,11.0,5.1,493,Eco-Friendly
3662,7.7,3.2,240,Eco-Friendly
3663,20.9,9.5,2090,Clay
3664,13.9,6.5,793,Eco-Friendly
3665,6.0,2.8,147,Eco-Friendly
3666,24.0,10.9,2354,Eco-Friendly
3667,39.1,17.7,7345,Clay
3668,56.8,25.6,15505,Clay
3669,22.9,10.1,2521,POP
3670,11.6,5.3,544,Eco-Friendly
3671,19.1,8.6,1745,POP
3672,5.4,2.5,142,POP
3673,8.6,3.9,356,POP
3674,23.6,10.6,2666,Clay
3675,5.5,2.5,124,Eco-Friendly
3676,27.3,12.4,3579,Synthetic
3677,65.8,29.9,20773,Clay
3678,34.9,16.0,5853,POP
3679,39.8,18.0,6478,Eco-Friendly
3680,19.5,8.5,1821,POP
3681,9.6,4.5,446,POP
3682,5.1,2.4,122,Clay
3683,36.9,16.5,5561,Eco-Friendly
3684,15.3,6.8,1123,POP
3685,9.2,4.3,343,Eco-Friendly
3686,7.0,3.1,231,Synthetic
3687,8.3,3.7,332,POP
3688,12.3,5.7,612,Eco-Friendly
3689,23.2,10.3,2579,Synthetic
3690,5.9,2.7,169,POP
3691,31.7,14.1,4815,Clay
3692,6.6,2.9,206,Clay
3693,11.4,5.3,531,Eco-Friendly
3694,17.6,7.8,1267,Eco-Friendly
3695,25.2,11.1,3042,POP
3696,12.0,5.6,584,Eco-Friendly
3697,14.4,6.2,999,Synthetic
3698,69.2,31.4,22984,POP
3699,66.3,29.6,21128,POP
3700,6.8,3.2,190,Eco-Friendly
3701,12.1,5.7,600,Eco-Friendly
3702,5.9,2.5,141,Eco-Friendly
3703,24.7,10.9,2926,POP
3704,43.7,19.4,7790,Eco-Friendly
3705,15.6,7.1,996,Eco-Friendly
3706,19.6,8.6,1852,Clay
3707,13.4,6.0,864,Synthetic
3708,21.0,9.3,1802,Eco-Friendly
3709,14.1,6.3,805,Eco-Friendly
3710,7.1,3.4,204,Eco-Friendly
3711,5.2,2.2,131,POP
3712,20.1,9.3,1947,POP
3713,32.2,14.6,4230,Eco-Friendly
3714,18.4,8.3,1630,POP
3715,49.1,22.0,9838,Eco-Friendly
3716,15.5,7.2,1156,Synthetic
3717,8.9,3.9,379,POP
3718,18.0,8.0,1562,Clay
3719,34.4,15.2,5681,POP
3720,21.0,9.2,1790,Eco-Friendly
3721,16.9,7.9,1166,Eco-Friendly
3722,5.1,2.1,126,Synthetic
3723,9.8,4.5,391,Eco-Friendly
3724,12.0,5.3,583,Eco-Friendly
3725,13.1,6.1,697,Eco-Friendly
3726,30.9,14.0,4577,Synthetic
3727,33.8,15.5,4658,Eco-Friendly
3728,7.8,3.4,246,Eco-Friendly
3729,20.8,9.1,1762,Eco-Friendly
3730,7.6,3.6,279,Synthetic
3731,25.4,11.4,3102,POP
3732,55.4,25.0,14736,Clay
3733,6.9,2.9,191,Eco-Friendly
3734,5.5,2.6,145,Clay
3735,11.0,4.8,493,Eco-Friendly
3736,8.1,3.9,265,Eco-Friendly
3737,4.2,2.0,84,POP
3738,36.2,16.6,6288,POP
3739,4.9,2.3,99,Eco-Friendly
3740,20.5,9.5,1710,Eco-Friendly
3741,16.8,7.7,1359,POP
3742,5.6,2.6,129,Eco-Friendly
3743,17.8,8.1,1519,Clay
3744,4.1,1.6,80,POP
3745,24.2,10.7,2391,Eco-Friendly
3746,32.9,15.0,5194,POP
3747,17.6,7.9,1481,Synthetic
3748,4.4,2.2,93,Clay
3749,21.1,9.6,2146,POP
3750,10.8,5.1,558,Synthetic
3751,16.7,7.2,1336,POP
3752,17.8,8.1,1513,Clay
3753,7.5,3.1,272,Synthetic
3754,30.5,13.9,3798,Eco-Friendly
3755,32.3,14.3,5020,POP
3756,26.9,12.3,3485,POP
3757,22.1,10.1,1992,Eco-Friendly
3758,21.2,9.6,1830,Eco-Friendly
3759,6.3,2.8,161,Eco-Friendly
3760,26.0,11.6,3248,POP
3761,24.4,10.7,2853,Synthetic
3762,19.3,8.6,1795,Clay
3763,9.8,4.7,394,Eco-Friendly
3764,37.5,16.8,6744,Clay
3765,4.7,2.1,107,POP
3766,9.3,4.3,415,Clay
3767,22.1,9.7,1989,Eco-Friendly
3768,12.9,6.0,803,POP
3769,13.1,6.0,821,POP
3770,19.7,9.0,1866,POP
3771,10.5,4.5,448,Eco-Friendly
3772,24.9,11.4,2977,POP
3773,29.7,13.6,3588,Eco-Friendly
3774,26.7,12.2,3433,Synthetic
3775,37.5,16.9,6758,POP
3776,21.3,9.7,1843,Eco-Friendly
3777,11.4,5.3,621,Clay
3778,33.2,15.2,5292,Clay
3779,7.7,3.2,238,Eco-Friendly
3780,23.7,10.8,2694,POP
3781,7.0,2.9,198,Eco-Friendly
3782,31.6,14.0,4806,POP
3783,7.7,3.6,283,POP
3784,22.7,10.5,2467,POP
3785,7.5,3.1,268,POP
3786,24.5,11.0,2441,Eco-Friendly
3787,6.7,3.3,217,POP
3788,5.4,2.6,118,Eco-Friendly
3789,4.5,1.9,97,Clay
3790,11.4,5.0,529,Eco-Friendly
3791,20.8,9.1,1765,Eco-Friendly
3792,49.7,22.4,11844,POP
3793,11.5,4.9,543,Eco-Friendly
3794,11.2,5.2,513,Eco-Friendly
3795,37.2,17.0,6654,Synthetic
3796,7.9,3.5,301,Clay
3797,19.7,9.0,1857,Clay
3798,17.4,7.8,1231,Eco-Friendly
3799,39.1,17.9,6249,Eco-Friendly
3800,23.3,10.5,2615,POP
3801,5.3,2.5,135,POP
3802,14.4,6.3,840,Eco-Friendly
3803,10.2,4.8,500,POP
3804,13.5,6.2,872,Clay
3805,5.5,2.5,123,Eco-Friendly
3806,16.8,7.3,1352,POP
3807,13.6,6.2,749,Eco-Friendly
3808,4.2,1.8,86,Synthetic
3809,7.0,3.0,236,Synthetic
3810,4.9,2.0,115,Clay
3811,52.9,23.6,13447,Synthetic
3812,6.5,3.2,202,POP
3813,23.2,10.4,2193,Eco-Friendly
3814,17.8,7.8,1296,Eco-Friendly
3815,4.7,1.8,88,Eco-Friendly
3816,29.2,13.2,4093,POP
3817,17.1,7.8,1191,Eco-Friendly
3818,28.4,12.6,3877,Clay
3819,16.0,7.4,1050,Eco-Friendly
3820,5.3,2.4,112,Eco-Friendly
3821,14.5,6.7,1007,POP
3822,8.8,3.8,318,Eco-Friendly
3823,13.8,6.1,913,POP
3824,18.1,8.1,1330,Eco-Friendly
3825,11.3,4.9,613,Clay
3826,23.9,10.7,2738,POP
3827,4.2,1.9,86,POP
3828,14.7,6.4,1030,Clay
3829,23.6,10.6,2265,Eco-Friendly
3830,8.9,4.3,382,Clay
3831,32.7,14.9,4349,Eco-Friendly
3832,13.2,6.0,712,Eco-Friendly
3833,9.7,4.1,451,Clay
3834,19.8,8.8,1598,Eco-Friendly
3835,8.8,3.9,368,POP
3836,8.0,3.7,260,Eco-Friendly
3837,9.8,4.2,391,Eco-Friendly
3838,57.9,25.9,13696,Eco-Friendly
3839,5.5,2.5,143,POP
3840,24.6,11.2,2468,Eco-Friendly
3841,13.3,6.1,843,POP
3842,7.4,3.5,264,POP
3843,31.5,14.0,4058,Eco-Friendly
3844,8.4,3.9,290,Eco-Friendly
3845,10.4,4.6,514,POP
3846,26.6,11.9,2881,Eco-Friendly
3847,13.0,5.6,690,Eco-Friendly
3848,24.9,11.4,2973,Clay
3849,8.4,3.6,339,Synthetic
3850,39.4,17.6,7453,Clay
3851,14.7,6.4,1036,Clay
3852,27.7,12.6,3690,Clay
3853,33.6,15.4,5409,Clay
3854,21.5,9.6,1883,Eco-Friendly
3855,6.0,3.0,170,Synthetic
3856,13.4,5.7,727,Eco-Friendly
3857,7.1,3.3,238,POP
3858,10.8,4.9,471,Eco-Friendly
3859,24.4,11.1,2430,Eco-Friendly
3860,4.4,1.9,78,Eco-Friendly
3861,36.7,16.5,5485,Eco-Friendly
3862,13.0,5.6,691,Eco-Friendly
3863,14.3,6.1,831,Eco-Friendly
3864,22.5,9.9,2433,Synthetic
3865,19.7,8.9,1581,Eco-Friendly
3866,24.6,11.0,2478,Eco-Friendly
3867,16.4,7.5,1285,Synthetic
3868,31.5,14.4,4762,Clay
3869,6.5,2.9,203,Clay
3870,23.8,10.9,2723,Clay
3871,29.5,13.1,3550,Eco-Friendly
3872,4.6,2.1,101,POP
3873,15.7,7.0,1175,POP
3874,9.4,4.4,424,POP
3875,13.4,6.1,860,Clay
3876,6.0,2.9,172,Clay
3877,18.8,8.6,1434,Eco-Friendly
3878,62.3,28.2,18616,Clay
3879,18.1,8.4,1341,Eco-Friendly
3880,25.1,11.0,3016,Synthetic
3881,49.9,22.6,11966,Clay
3882,14.9,6.6,906,Eco-Friendly
3883,20.5,9.3,1711,Eco-Friendly
3884,31.6,14.4,4064,Eco-Friendly
3885,36.0,15.9,5275,Eco-Friendly
3886,8.8,4.0,369,POP
3887,13.1,6.0,821,POP
3888,7.3,3.2,258,Clay
3889,9.0,4.0,334,Eco-Friendly
3890,5.1,2.3,125,Clay
3891,49.4,22.1,11734,POP
3892,8.4,3.7,284,Eco-Friendly
3893,13.2,5.8,714,Eco-Friendly
3894,6.2,2.7,155,Eco-Friendly
3895,10.0,4.3,403,Eco-Friendly
3896,10.3,4.7,506,POP
3897,22.5,10.2,2064,Eco-Friendly
3898,12.2,5.5,719,Synthetic
3899,34.1,15.4,5588,Clay
3900,27.4,12.5,3611,POP
3901,13.1,6.1,697,Eco-Friendly
3902,49.7,22.3,11864,POP
3903,23.3,10.7,2599,POP
3904,51.5,23.3,12736,Synthetic
3905,20.1,8.8,1934,POP
3906,7.8,3.7,293,POP
3907,8.2,3.6,272,Eco-Friendly
3908,55.7,24.8,12676,Eco-Friendly
3909,21.1,9.8,2139,Synthetic
3910,23.9,10.6,2740,POP
3911,20.1,9.3,1931,Synthetic
3912,27.6,12.6,3668,POP
3913,26.6,12.1,2892,Eco-Friendly
3914,15.3,6.6,952,Eco-Friendly
3915,31.0,14.2,3912,Eco-Friendly
3916,7.0,3.1,234,POP
3917,29.6,13.2,4216,POP
3918,13.8,6.0,782,Eco-Friendly
3919,8.5,4.0,350,Clay
3920,14.5,6.8,1002,POP
3921,33.7,15.4,4626,Eco-Friendly
3922,17.2,7.7,1418,POP
3923,19.4,8.9,1542,Eco-Friendly
3924,17.8,8.2,1288,Eco-Friendly
3925,21.6,10.0,1908,Eco-Friendly
3926,5.8,2.7,161,Clay
3927,33.3,14.9,4524,Eco-Friendly
3928,11.7,5.4,554,Eco-Friendly
3929,8.1,3.5,316,Clay
3930,24.5,10.8,2880,POP
3931,34.9,15.9,5836,POP
3932,26.2,12.0,3300,Clay
3933,23.2,10.4,2199,Eco-Friendly
3934,26.9,12.1,3461,POP
3935,69.7,31.3,23300,Clay
3936,11.8,5.1,668,Clay
3937,14.2,6.6,972,Synthetic
3938,9.3,4.4,417,POP
3939,4.2,2.1,85,POP
3940,14.3,6.7,978,Clay
3941,46.7,20.8,10479,Synthetic
3942,11.2,4.8,601,POP
3943,9.9,4.2,465,Clay
3944,18.3,8.3,1369,Eco-Friendly
3945,28.7,13.2,3966,Synthetic
3946,10.5,4.4,530,POP
3947,39.7,18.0,7578,Synthetic
3948,28.6,12.9,3938,POP
3949,14.8,6.6,1056,Clay
3950,52.1,23.7,13030,POP
3951,9.6,4.5,379,Eco-Friendly
3952,52.1,23.3,13020,POP
3953,24.1,10.6,2786,Synthetic
3954,17.2,7.8,1420,Synthetic
3955,13.9,6.4,782,Eco-Friendly
3956,8.7,3.8,359,Clay
3957,18.0,8.2,1556,POP
3958,7.3,3.4,254,Clay
3959,16.1,7.0,1246,Synthetic
3960,20.1,8.9,1945,Clay
3961,22.4,10.2,2402,Clay
3962,31.5,13.9,4057,Eco-Friendly
3963,35.2,15.6,5066,Eco-Friendly
3964,13.3,5.8,847,POP
3965,11.5,5.3,538,Eco-Friendly
3966,7.1,3.4,238,Synthetic
3967,16.0,7.1,1221,Synthetic
3968,8.4,3.9,338,Clay
3969,5.8,2.4,164,Clay
3970,14.3,6.4,983,POP
3971,5.4,2.6,138,POP
3972,5.6,2.3,130,Eco-Friendly
3973,10.7,5.1,550,POP
3974,6.8,3.0,223,POP
3975,55.0,24.9,12341,Eco-Friendly
3976,16.2,7.2,1264,POP
3977,9.6,4.6,372,Eco-Friendly
3978,8.1,3.9,315,Clay
3979,23.7,10.8,2685,POP
3980,5.5,2.3,124,Eco-Friendly
3981,16.6,7.7,1119,Eco-Friendly
3982,16.4,7.5,1295,POP
3983,24.9,10.9,2965,POP
3984,4.5,1.8,96,POP
3985,9.4,4.5,357,Eco-Friendly
3986,8.9,3.7,380,Synthetic
3987,10.3,4.5,512,Clay
3988,10.5,4.6,533,Synthetic
3989,6.0,2.7,148,Eco-Friendly
3990,10.2,4.4,425,Eco-Friendly
3991,41.2,18.6,8140,POP
3992,8.4,3.5,340,POP
3993,16.9,7.3,1162,Eco-Friendly
3994,9.2,4.1,342,Eco-Friendly
3995,5.9,2.6,169,Synthetic
3996,20.1,9.2,1642,Eco-Friendly
3997,24.2,10.9,2810,POP
3998,7.0,2.9,235,POP
3999,12.0,5.3,695,POP
4000,18.3,8.2,1606,POP
4001,5.4,2.4,117,Eco-Friendly
4002,17.3,7.6,1438,Synthetic
4003,33.1,14.8,4466,Eco-Friendly
4004,36.2,16.3,5343,Eco-Friendly
4005,5.0,2.5,119,POP
4006,9.1,4.0,393,Clay
4007,12.5,5.5,745,POP
4008,21.0,9.3,1799,Eco-Friendly
4009,6.9,3.2,226,Clay
4010,11.5,5.4,629,Clay
4011,13.0,5.6,690,Eco-Friendly
4012,16.8,7.6,1156,Eco-Friendly
4013,15.7,7.1,1006,Eco-Friendly
4014,7.1,2.9,207,Eco-Friendly
4015,15.5,7.1,1151,POP
4016,27.8,12.4,3700,Clay
4017,10.3,4.6,514,POP
4018,8.0,3.8,306,POP
4019,9.3,4.3,417,POP
4020,5.1,2.4,124,Synthetic
4021,14.7,6.6,1038,Clay
4022,7.5,3.1,267,Clay
4023,6.1,2.5,178,Clay
4024,23.1,10.4,2179,Eco-Friendly
4025,12.4,5.4,624,Eco-Friendly
4026,13.9,6.4,793,Eco-Friendly
4027,54.8,24.5,14435,POP
4028,38.1,17.4,5923,Eco-Friendly
4029,6.1,2.5,178,Synthetic
4030,28.3,12.8,3269,Eco-Friendly
4031,25.0,11.4,2541,Eco-Friendly
4032,6.5,3.1,172,Eco-Friendly
4033,16.5,7.3,1301,POP
4034,26.9,12.0,3467,Synthetic
4035,24.2,11.1,2379,Eco-Friendly
4036,24.8,11.4,2505,Eco-Friendly
4037,10.8,4.8,557,Synthetic
4038,10.3,4.5,507,POP
4039,22.1,10.1,2351,POP
4040,22.9,10.1,2518,Synthetic
4041,37.4,17.1,5717,Eco-Friendly
4042,10.3,4.8,509,POP
4043,36.0,16.2,5296,Eco-Friendly
4044,16.6,7.2,1327,Clay
4045,22.8,10.3,2126,Eco-Friendly
4046,24.8,11.5,2953,Clay
4047,4.1,1.7,80,Synthetic
4048,5.4,2.4,119,Eco-Friendly
4049,22.4,9.9,2400,Clay
4050,20.8,9.3,2069,POP
4051,21.1,9.8,2131,Clay
4052,33.7,15.3,5467,Synthetic
4053,23.4,10.3,2617,POP
4054,22.4,10.3,2040,Eco-Friendly
4055,34.5,15.8,4867,Eco-Friendly
4056,14.7,6.4,1038,POP
4057,27.3,12.1,3569,Clay
4058,33.0,15.0,5234,Clay
4059,23.0,10.4,2536,POP
4060,14.1,6.6,951,Clay
4061,10.2,4.8,503,Synthetic
4062,6.4,3.2,199,Clay
4063,6.6,2.9,208,Clay
4064,6.3,3.0,189,POP
4065,14.1,6.4,958,POP
4066,15.5,7.0,984,Eco-Friendly
4067,42.8,19.5,8787,Synthetic
4068,11.8,5.5,565,Eco-Friendly
4069,22.8,10.5,2129,Eco-Friendly
4070,39.1,17.3,6228,Eco-Friendly
4071,9.8,4.3,461,POP
4072,14.2,6.4,967,Clay
4073,9.3,4.0,416,POP
4074,9.9,4.4,466,POP
4075,33.6,15.4,5420,POP
4076,39.3,17.8,7422,POP
4077,22.1,10.2,1989,Eco-Friendly
4078,16.0,7.5,1041,Eco-Friendly
4079,6.2,3.0,183,POP
4080,38.0,17.0,5891,Eco-Friendly
4081,9.0,3.9,328,Eco-Friendly
4082,20.1,8.9,1941,Synthetic
4083,14.4,6.5,844,Eco-Friendly
4084,24.1,10.8,2798,POP
4085,30.6,13.7,4490,Synthetic
4086,18.5,8.5,1400,Eco-Friendly
4087,5.1,2.6,123,Clay
4088,12.4,5.7,628,Eco-Friendly
4089,14.3,6.5,976,Clay
4090,22.4,10.1,2049,Eco-Friendly
4091,14.7,6.4,883,Eco-Friendly
4092,15.5,7.0,1153,Clay
4093,9.5,4.5,436,Clay
4094,15.0,6.6,1078,POP
4095,36.3,16.4,5383,Eco-Friendly
4096,12.6,5.4,757,Clay
4097,13.2,5.9,712,Eco-Friendly
4098,9.3,4.1,415,POP
4099,22.2,10.3,2371,POP
4100,23.5,10.5,2642,POP
4101,9.6,4.1,379,Eco-Friendly
4102,8.6,3.7,356,POP
4103,13.8,6.5,918,Clay
4104,9.8,4.6,457,Clay
4105,23.4,10.6,2224,Eco-Friendly
4106,28.1,12.4,3781,Clay
4107,9.8,4.5,456,Synthetic
4108,4.4,1.8,93,Clay
4109,13.2,5.8,838,POP
4110,4.9,2.0,114,Clay
4111,64.3,28.7,16859,Eco-Friendly
4112,14.5,6.5,1002,POP
4113,11.0,4.9,491,Eco-Friendly
4114,31.1,13.8,3941,Eco-Friendly
4115,7.5,3.3,270,Clay
4116,7.2,3.2,250,POP
4117,21.1,9.4,1819,Eco-Friendly
4118,38.0,17.1,6946,Synthetic
4119,7.1,3.2,243,POP
4120,4.5,1.8,97,POP
4121,21.5,9.5,1892,Eco-Friendly
4122,12.9,5.8,675,Eco-Friendly
4123,40.9,18.5,8024,Clay
4124,11.2,5.0,601,POP
4125,8.5,3.5,343,Clay
4126,24.8,10.9,2959,POP
4127,21.8,9.8,1947,Eco-Friendly
4128,11.0,4.9,579,Clay
4129,34.2,15.4,4760,Eco-Friendly
4130,19.0,8.3,1475,Eco-Friendly
4131,12.6,5.7,763,POP
4132,48.1,21.8,9428,Eco-Friendly
4133,11.2,5.2,607,POP
4134,11.1,4.9,587,Clay
4135,12.2,5.3,602,Eco-Friendly
4136,6.1,2.7,181,POP
4137,8.6,4.1,298,Eco-Friendly
4138,18.3,8.0,1605,Clay
4139,28.2,12.7,3811,POP
4140,5.2,2.2,128,Clay
4141,9.8,4.1,460,Synthetic
4142,15.2,7.2,1115,POP
4143,20.9,9.5,2094,Synthetic
4144,6.5,2.8,170,Eco-Friendly
4145,11.9,5.4,679,POP
4146,55.3,24.9,12489,Eco-Friendly
4147,13.2,5.8,838,POP
4148,6.4,2.7,195,POP
4149,20.3,8.8,1974,Synthetic
4150,24.0,10.7,2758,Clay
4151,7.4,3.2,225,Eco-Friendly
4152,11.3,5.3,613,POP
4153,5.0,2.2,122,Synthetic
4154,17.7,8.0,1505,Synthetic
4155,25.7,11.5,2700,Eco-Friendly
4156,39.9,18.0,7626,POP
4157,4.9,2.2,113,Clay
4158,22.6,10.2,2082,Eco-Friendly
4159,17.7,8.2,1282,Eco-Friendly
4160,20.9,9.2,2092,POP
4161,39.9,18.1,7648,POP
4162,12.6,5.7,759,POP
4163,21.2,9.4,1836,Eco-Friendly
4164,11.4,5.4,623,POP
4165,20.0,9.3,1634,Eco-Friendly
4166,7.0,3.2,234,POP
4167,8.3,3.9,330,POP
4168,9.9,4.5,469,Synthetic
4169,11.6,5.0,645,POP
4170,28.0,12.7,3769,POP
4171,14.9,6.4,901,Eco-Friendly
4172,37.6,16.8,6799,POP
4173,10.5,4.8,527,POP
4174,47.9,21.8,10996,Synthetic
4175,14.2,6.2,827,Eco-Friendly
4176,6.9,3.3,192,Eco-Friendly
4177,6.3,3.1,190,POP
4178,9.1,4.1,401,Clay
4179,12.2,5.6,609,Eco-Friendly
4180,20.1,9.3,1942,Synthetic
4181,27.9,12.7,3739,Synthetic
4182,13.2,5.8,832,POP
4183,34.1,15.1,5570,Clay
4184,15.7,6.9,1005,Eco-Friendly
4185,37.7,16.9,5812,Eco-Friendly
4186,14.6,6.5,873,Eco-Friendly
4187,36.4,16.1,6356,Clay
4188,44.5,20.0,8066,Eco-Friendly
4189,4.7,2.0,107,POP
4190,22.7,10.3,2478,POP
4191,5.7,2.3,130,Eco-Friendly
4192,14.3,6.6,981,Synthetic
4193,7.8,3.6,291,Synthetic
4194,20.3,9.1,1682,Eco-Friendly
4195,9.6,4.4,445,Clay
4196,5.5,2.2,147,POP
4197,34.1,15.3,4743,Eco-Friendly
4198,13.0,5.7,685,Eco-Friendly
4199,5.0,2.5,103,Eco-Friendly
4200,63.0,28.3,19035,POP
4201,38.6,17.6,7146,POP
4202,6.3,3.0,190,POP
4203,10.4,4.8,516,Clay
4204,52.6,23.5,13280,Clay
4205,6.0,2.5,171,Clay
4206,10.0,4.6,480,Synthetic
4207,8.6,3.9,300,Eco-Friendly
4208,11.5,5.3,634,POP
4209,12.4,5.6,740,Clay
4210,14.1,6.0,947,POP
4211,6.4,3.0,197,POP
4212,21.5,9.7,2223,Synthetic
4213,6.9,3.4,195,Eco-Friendly
4214,13.4,6.3,866,Clay
4215,14.7,6.7,1043,POP
4216,20.3,9.2,1974,Synthetic
4217,9.3,4.1,418,Clay
4218,9.8,4.2,457,POP
4219,9.2,4.1,407,POP
4220,24.2,10.7,2822,Clay
4221,47.3,21.2,10741,Synthetic
4222,9.3,4.2,417,POP
4223,24.1,11.1,2372,Eco-Friendly
4224,10.6,4.6,536,Clay
4225,9.5,4.3,429,POP
4226,16.5,7.4,1110,Eco-Friendly
4227,9.6,4.6,439,Clay
4228,7.6,3.7,280,Clay
4229,11.7,5.1,659,POP
4230,12.3,5.6,721,POP
4231,6.1,2.5,180,POP
4232,11.7,5.3,657,Synthetic
4233,36.2,16.1,6303,POP
4234,4.9,1.9,96,Eco-Friendly
4235,22.8,10.1,2117,Eco-Friendly
4236,16.2,7.0,1262,Synthetic
4237,5.6,2.6,127,Eco-Friendly
4238,5.5,2.3,147,POP
4239,5.1,2.0,107,Eco-Friendly
4240,38.9,17.4,6176,Eco-Friendly
4241,36.7,16.6,5491,Eco-Friendly
4242,16.2,7.0,1261,Synthetic
4243,13.8,6.1,910,Clay
4244,14.0,6.3,803,Eco-Friendly
4245,7.5,3.4,267,Synthetic
4246,33.8,15.1,5485,Clay
4247,5.6,2.7,151,Clay
4248,17.7,7.8,1283,Eco-Friendly
4249,19.7,8.7,1868,Clay
4250,28.3,12.9,3840,POP
4251,7.3,3.5,258,POP
4252,9.6,4.4,439,Synthetic
4253,14.0,6.0,938,POP
4254,15.4,7.0,1138,POP
4255,5.8,2.9,160,POP
4256,29.2,13.4,3474,Eco-Friendly
4257,62.6,28.0,15977,Eco-Friendly
4258,20.0,8.9,1921,POP
4259,20.2,9.0,1665,Eco-Friendly
4260,9.5,4.4,435,POP
4261,15.0,6.7,1082,POP
4262,24.7,11.4,2487,Eco-Friendly
4263,23.7,10.7,2297,Eco-Friendly
4264,25.1,11.5,3014,POP
4265,6.4,3.1,197,POP
4266,12.2,5.4,607,Eco-Friendly
4267,4.5,2.2,98,Synthetic
4268,4.5,1.9,97,POP
4269,11.1,4.9,588,Clay
4270,4.2,1.9,73,Eco-Friendly
4271,18.0,8.0,1546,POP
4272,12.5,5.9,641,Eco-Friendly
4273,8.2,3.5,319,POP
4274,23.2,10.2,2204,Eco-Friendly
4275,6.9,3.0,231,Synthetic
4276,17.0,7.7,1175,Eco-Friendly
4277,10.9,4.7,572,POP
4278,12.4,5.4,734,POP
4279,11.0,4.9,577,Clay
4280,11.8,5.6,672,Clay
4281,65.6,29.5,20659,POP
4282,11.3,5.3,610,POP
4283,18.1,8.2,1569,Clay
4284,48.5,21.9,9584,Eco-Friendly
4285,17.4,8.1,1451,POP
4286,14.8,6.7,1048,POP
4287,7.1,3.2,206,Eco-Friendly
4288,18.0,8.1,1547,POP
4289,16.2,7.1,1257,POP
4290,25.3,11.6,3073,Synthetic
4291,19.4,8.9,1803,Clay
4292,7.2,3.1,246,POP
4293,19.8,9.1,1604,Eco-Friendly
4294,13.5,6.3,869,Synthetic
4295,8.5,4.0,345,POP
4296,29.3,13.2,4133,Clay
4297,69.2,30.9,19541,Eco-Friendly
4298,4.8,2.0,94,Eco-Friendly
4299,6.6,3.0,209,Clay
4300,12.8,6.1,792,POP
4301,16.3,7.5,1279,POP
4302,24.1,10.9,2374,Eco-Friendly
4303,4.8,2.1,111,POP
4304,34.6,15.3,5749,Synthetic
4305,40.4,17.9,6657,Eco-Friendly
4306,33.4,15.0,4556,Eco-Friendly
4307,9.7,4.2,453,POP
4308,8.9,3.8,324,Eco-Friendly
4309,12.3,5.6,722,POP
4310,5.3,2.5,112,Eco-Friendly
4311,39.1,17.7,7351,POP
4312,11.2,5.3,513,Eco-Friendly
4313,9.6,4.3,439,POP
4314,26.1,11.7,3258,POP
4315,9.2,4.3,403,Clay
4316,11.5,5.4,630,Synthetic
4317,21.3,9.8,2180,POP
4318,16.5,7.6,1300,POP
4319,14.6,6.8,1016,Synthetic
4320,10.3,4.5,504,POP
4321,66.5,30.0,21241,POP
4322,26.2,11.7,3294,Synthetic
4323,37.2,16.9,6652,POP
4324,29.3,13.1,3509,Eco-Friendly
4325,15.9,7.1,1035,Eco-Friendly
4326,10.9,5.1,485,Eco-Friendly
4327,15.1,6.9,1094,POP
4328,28.1,12.8,3796,POP
4329,7.0,3.3,232,Synthetic
4330,9.5,4.2,434,Synthetic
4331,33.8,15.2,5497,POP
4332,52.0,23.5,11045,Eco-Friendly
4333,15.6,6.9,998,Eco-Friendly
4334,17.7,7.9,1508,Clay
4335,20.2,9.1,1669,Eco-Friendly
4336,10.2,4.7,499,POP
4337,27.0,12.3,3504,Synthetic
4338,5.4,2.6,119,Eco-Friendly
4339,14.9,6.9,1061,Clay
4340,10.1,4.6,487,Synthetic
4341,4.4,1.9,94,POP
4342,30.1,13.8,3703,Eco-Friendly
4343,62.6,28.0,18789,Synthetic
4344,11.9,5.2,678,Synthetic
4345,11.2,4.7,508,Eco-Friendly
4346,36.5,16.7,6379,POP
4347,35.3,15.6,5971,POP
4348,6.2,2.7,186,POP
4349,20.8,9.6,2070,POP
4350,14.1,6.2,949,Clay
4351,17.4,8.1,1445,POP
4352,22.6,10.2,2079,Eco-Friendly
4353,11.7,5.0,557,Eco-Friendly
4354,14.3,6.2,828,Eco-Friendly
4355,22.9,10.0,2528,Clay
4356,14.1,6.1,954,POP
4357,13.0,6.0,817,Synthetic
4358,6.4,2.9,197,POP
4359,33.1,14.7,5250,Synthetic
4360,13.5,5.8,746,Eco-Friendly
4361,30.5,13.8,4460,Clay
4362,6.7,2.9,182,Eco-Friendly
4363,20.1,9.1,1649,Eco-Friendly
4364,12.1,5.8,705,POP
4365,10.4,4.6,518,POP
4366,22.6,10.2,2084,Eco-Friendly
4367,34.4,15.7,5672,Synthetic
4368,20.3,9.0,1685,Eco-Friendly
4369,12.8,5.6,784,Synthetic
4370,5.9,2.9,165,POP
4371,7.8,3.6,292,POP
4372,7.6,3.6,276,Clay
4373,21.0,9.3,2108,Synthetic
4374,12.8,5.7,670,Eco-Friendly
4375,11.5,5.4,539,Eco-Friendly
4376,7.6,3.3,232,Eco-Friendly
4377,9.2,4.4,347,Eco-Friendly
4378,16.1,7.1,1237,Clay
4379,8.0,3.4,263,Eco-Friendly
4380,13.5,6.2,873,Clay
